date	open	close	high	low	amount
2011-12-07	2325.56	2332.73	2339.85	2317.81	41570306.0
2011-12-08	2329.91	2329.82	2346.65	2302.64	51473520.0
2011-12-09	2315.51	2315.27	2331.26	2309.46	39988559.0
2011-12-12	2312.15	2291.54	2315.81	2290.26	39632578.0
2011-12-13	2283.22	2248.59	2285.81	2245.87	58627478.0
2011-12-14	2241.39	2228.52	2256.74	2224.73	44079822.0
2011-12-15	2215.79	2180.9	2216.91	2179.47	56712186.0
2011-12-16	2179.51	2224.84	2225.54	2170.75	57265903.0
2011-12-19	2208.07	2218.24	2221.45	2164.89	57818464.0
2011-12-20	2209.7	2215.93	2239.86	2206.52	52761113.0
2011-12-21	2230.18	2191.15	2237.47	2188.71	50877262.0
2011-12-22	2178.57	2186.3	2201.59	2149.42	58986117.0
2011-12-23	2183.91	2204.78	2219.79	2178.14	52421325.0
2011-12-26	2193.66	2190.11	2213.45	2186.07	43613663.0
2011-12-27	2186.71	2166.21	2196.97	2162.72	45712179.0
2011-12-28	2157.65	2170.01	2170.67	2134.02	49633435.0
2011-12-29	2161.18	2173.56	2181.96	2157.12	44749200.0
2011-12-30	2177.52	2199.42	2200.99	2177.52	51943838.0
2012-01-04	2212.0	2169.39	2217.52	2168.64	49245537.0
2012-01-05	2160.9	2148.45	2183.4	2145.56	58743447.0
2012-01-06	2148.15	2163.4	2164.32	2132.63	50583054.0
2012-01-09	2164.74	2225.89	2226.22	2148.45	76759839.0
2012-01-10	2221.83	2285.74	2288.63	2218.27	109585415.0
2012-01-11	2282.91	2276.05	2290.64	2265.19	84441781.0
2012-01-12	2268.74	2275.01	2295.22	2265.26	71569994.0
2012-01-13	2277.08	2244.58	2281.53	2225.74	71474322.0
2012-01-16	2230.43	2206.19	2241.26	2206.04	45859522.0
2012-01-17	2206.53	2298.38	2298.38	2196.12	87803560.0
2012-01-18	2298.83	2266.38	2311.58	2257.9	89940422.0
2012-01-19	2266.08	2296.08	2305.71	2259.34	72498861.0
2012-01-20	2300.5	2319.12	2322.89	2293.89	69922753.0
2012-01-30	2324.49	2285.04	2324.49	2284.29	58413687.0
2012-01-31	2285.95	2292.61	2296.38	2277.06	48738325.0
2012-02-01	2288.07	2268.08	2305.86	2263.34	53553811.0
2012-02-02	2273.85	2312.56	2312.56	2268.69	63471872.0
2012-02-03	2306.66	2330.41	2336.27	2300.98	78943697.0
2012-02-06	2334.25	2331.14	2341.58	2317.42	75734477.0
2012-02-07	2319.42	2291.9	2319.71	2278.83	67326906.0
2012-02-08	2291.81	2347.53	2350.97	2286.82	87114528.0
2012-02-09	2344.22	2349.59	2363.61	2333.94	98032325.0
2012-02-10	2342.01	2351.98	2368.98	2339.89	96501619.0
2012-02-13	2332.05	2351.86	2365.34	2325.03	86263585.0
2012-02-14	2348.88	2344.77	2352.47	2332.25	73130413.0
2012-02-15	2340.46	2366.7	2374.28	2335.1	98861021.0
2012-02-16	2363.9	2356.86	2373.8	2342.07	95051169.0
2012-02-17	2366.63	2357.18	2372.51	2344.76	71924839.0
2012-02-20	2383.69	2363.6	2388.01	2362.01	88911586.0
2012-02-21	2365.49	2381.43	2382.15	2345.05	79348669.0
2012-02-22	2380.5	2403.59	2404.44	2374.03	118684269.0
2012-02-23	2401.74	2409.55	2416.8	2396.71	112553593.0
2012-02-24	2410.88	2439.63	2439.98	2405.27	134903249.0
2012-02-27	2447.41	2447.06	2478.38	2444.63	158073244.0
2012-02-28	2440.91	2451.86	2458.65	2431.83	118361993.0
2012-02-29	2446.23	2428.49	2453.07	2426.33	95536952.0
2012-03-01	2418.79	2426.12	2437.87	2418.33	75083289.0
2012-03-02	2430.1	2460.69	2461.12	2430.1	103228378.0
2012-03-05	2464.85	2445.0	2469.84	2442.12	112693326.0
2012-03-06	2439.78	2410.45	2442.0	2406.06	103709012.0
2012-03-07	2391.2	2394.79	2413.7	2388.52	94790636.0
2012-03-08	2401.1	2420.28	2426.7	2401.1	96782134.0
2012-03-09	2425.89	2439.46	2440.51	2414.97	100624055.0
2012-03-12	2438.55	2434.86	2440.86	2420.84	106223059.0
2012-03-13	2432.84	2455.79	2457.22	2428.61	104649712.0
2012-03-14	2464.92	2391.23	2476.22	2382.84	179786029.0
2012-03-15	2388.06	2373.77	2403.74	2366.02	120025499.0
2012-03-16	2377.76	2404.74	2406.15	2368.31	103675622.0
2012-03-19	2401.22	2410.18	2412.34	2383.67	102153490.0
2012-03-20	2407.54	2376.84	2407.54	2376.03	97903935.0
2012-03-21	2384.71	2378.2	2396.72	2361.22	95686538.0
2012-03-22	2376.99	2375.77	2386.1	2364.13	79348880.0
2012-03-23	2369.08	2349.54	2371.26	2342.12	76862139.0
2012-03-26	2349.09	2350.6	2358.0	2339.14	55427733.0
2012-03-27	2358.54	2347.18	2363.77	2344.3	60881116.0
2012-03-28	2341.0	2284.88	2341.42	2281.43	83645283.0
2012-03-29	2276.74	2252.16	2280.96	2242.35	74248084.0
2012-03-30	2256.04	2262.79	2266.21	2246.25	62024147.0
2012-04-05	2258.03	2302.24	2303.82	2251.39	80101456.0
2012-04-06	2299.05	2306.55	2309.64	2291.56	72136521.0
2012-04-09	2300.05	2285.78	2304.65	2284.44	59760639.0
2012-04-10	2281.02	2305.86	2306.39	2258.85	67345526.0
2012-04-11	2286.72	2308.93	2319.05	2280.03	75130070.0
2012-04-12	2310.48	2350.86	2351.05	2307.84	97687895.0
2012-04-13	2351.51	2359.16	2369.7	2346.94	98774414.0
2012-04-16	2346.31	2357.03	2364.11	2342.2	85322682.0
2012-04-17	2355.37	2334.99	2363.01	2333.34	84688445.0
2012-04-18	2341.14	2380.85	2383.64	2337.86	108612544.0
2012-04-19	2378.63	2378.63	2386.98	2369.46	94272421.0
2012-04-20	2374.66	2406.86	2407.29	2372.13	115522062.0
2012-04-23	2403.52	2388.59	2411.51	2383.07	122907558.0
2012-04-24	2380.24	2388.83	2415.75	2350.4	133722354.0
2012-04-25	2382.21	2406.81	2411.42	2376.63	130972867.0
2012-04-26	2408.56	2404.7	2414.75	2393.26	115529587.0
2012-04-27	2402.43	2396.32	2408.42	2393.87	91228350.0
2012-05-02	2421.08	2438.44	2446.35	2407.79	128006006.0
2012-05-03	2433.59	2440.08	2441.95	2427.73	102248493.0
2012-05-04	2437.47	2452.01	2453.73	2427.97	102204871.0
2012-05-07	2441.76	2451.95	2451.95	2432.74	108830107.0
2012-05-08	2451.58	2448.88	2451.6	2431.02	104855537.0
2012-05-09	2432.47	2408.59	2432.47	2407.51	97902212.0
2012-05-10	2409.95	2410.23	2419.12	2402.2	81698471.0
2012-05-11	2406.07	2394.98	2415.98	2393.38	74863995.0
2012-05-14	2408.26	2380.73	2411.27	2377.98	90526339.0
2012-05-15	2367.08	2374.84	2376.59	2354.61	77922916.0
2012-05-16	2369.29	2346.19	2372.03	2344.5	76733829.0
2012-05-17	2347.18	2378.89	2383.31	2342.35	86870030.0
2012-05-18	2364.9	2344.52	2369.6	2338.24	89689419.0
2012-05-21	2343.58	2348.3	2360.39	2330.33	74840341.0
2012-05-22	2355.73	2373.31	2374.06	2354.87	76779780.0
2012-05-23	2369.26	2363.44	2378.08	2350.55	84216580.0
2012-05-24	2359.68	2350.97	2373.06	2344.58	79206805.0
2012-05-25	2350.54	2333.55	2355.81	2327.41	74019252.0
2012-05-28	2325.32	2361.37	2361.74	2309.07	94962105.0
2012-05-29	2361.0	2389.64	2393.28	2358.37	117157725.0
2012-05-30	2385.39	2384.67	2391.69	2378.13	89809793.0
2012-05-31	2370.01	2372.23	2382.99	2362.31	77890228.0
2012-06-01	2373.22	2373.44	2388.09	2365.44	77021923.0
2012-06-04	2346.98	2308.55	2348.2	2308.23	90179347.0
2012-06-05	2313.74	2311.92	2323.3	2304.05	66078528.0
2012-06-06	2315.56	2309.55	2323.11	2301.03	58532028.0
2012-06-07	2324.67	2293.13	2328.67	2288.67	60232048.0
2012-06-08	2306.22	2281.45	2306.88	2276.71	67924641.0
2012-06-11	2282.89	2305.86	2311.77	2278.16	64197967.0
2012-06-12	2295.07	2289.79	2298.95	2280.95	59941982.0
2012-06-13	2289.71	2318.92	2319.71	2284.65	78454349.0
2012-06-14	2306.78	2295.95	2314.59	2293.06	71633722.0
2012-06-15	2299.78	2306.85	2314.24	2283.4	68687579.0
2012-06-18	2313.53	2316.05	2325.05	2309.71	60594622.0
2012-06-19	2313.46	2300.79	2313.46	2298.39	60135905.0
2012-06-20	2300.41	2292.88	2304.46	2291.54	54103955.0
2012-06-21	2288.45	2260.88	2288.45	2253.79	58992012.0
2012-06-25	2253.51	2224.11	2253.51	2223.05	59768952.0
2012-06-26	2214.65	2222.07	2229.24	2203.94	52940798.0
2012-06-27	2219.94	2216.93	2233.54	2213.32	51049128.0
2012-06-28	2220.24	2195.84	2224.16	2195.36	54182183.0
2012-06-29	2190.58	2225.43	2226.49	2188.72	61441886.0
2012-07-02	2234.32	2226.11	2234.87	2215.36	62196207.0
2012-07-03	2225.57	2229.19	2244.83	2219.05	62703021.0
2012-07-04	2233.34	2227.31	2239.27	2219.45	55273656.0
2012-07-05	2218.22	2201.35	2218.22	2192.65	57967934.0
2012-07-06	2203.73	2223.58	2227.47	2185.52	76557917.0
2012-07-09	2210.71	2170.81	2216.7	2168.61	75111472.0
2012-07-10	2166.95	2164.44	2178.2	2156.73	58993972.0
2012-07-11	2160.02	2175.38	2176.49	2156.6	58614472.0
2012-07-12	2172.06	2185.49	2197.04	2152.68	82133762.0
2012-07-13	2180.17	2185.9	2198.66	2177.92	57546838.0
2012-07-16	2187.89	2147.96	2188.06	2146.15	67487681.0
2012-07-17	2142.43	2161.19	2165.34	2141.48	55184408.0
2012-07-18	2159.86	2169.1	2170.3	2138.79	66552659.0
2012-07-19	2164.27	2184.84	2197.79	2159.94	79338049.0
2012-07-20	2180.01	2168.64	2185.73	2162.06	64346672.0
2012-07-23	2154.17	2141.4	2154.17	2135.56	55677081.0
2012-07-24	2132.32	2146.59	2158.95	2131.01	54411286.0
2012-07-25	2141.04	2136.15	2151.45	2132.83	48575894.0
2012-07-26	2134.99	2126.0	2147.66	2124.16	52884076.0
2012-07-27	2132.01	2128.76	2139.15	2120.63	52076920.0
2012-07-30	2128.16	2109.91	2137.74	2107.63	51992383.0
2012-07-31	2109.33	2103.63	2116.9	2100.25	53456097.0
2012-08-01	2101.72	2123.36	2130.71	2101.71	53804602.0
2012-08-02	2120.15	2111.18	2126.46	2103.5	53467539.0
2012-08-03	2113.96	2132.8	2133.27	2108.33	53371329.0
2012-08-06	2129.15	2154.92	2158.68	2127.26	71843204.0
2012-08-07	2153.09	2157.62	2159.68	2148.9	75049798.0
2012-08-08	2158.98	2160.99	2168.73	2153.02	72869536.0
2012-08-09	2159.43	2174.1	2175.54	2148.69	72529246.0
2012-08-10	2172.96	2168.81	2176.79	2165.28	68368559.0
2012-08-13	2164.04	2136.08	2164.04	2134.55	71352322.0
2012-08-14	2137.05	2142.52	2144.01	2119.25	67571589.0
2012-08-15	2138.28	2118.95	2139.14	2118.5	54609394.0
2012-08-16	2116.08	2112.2	2122.68	2109.66	45173009.0
2012-08-17	2111.65	2114.89	2120.71	2100.79	44390634.0
2012-08-20	2102.23	2106.96	2110.78	2089.02	46717499.0
2012-08-21	2106.38	2118.27	2124.2	2103.07	60756505.0
2012-08-22	2118.88	2107.71	2121.15	2097.61	58441412.0
2012-08-23	2106.96	2113.07	2118.74	2097.08	58472299.0
2012-08-24	2108.36	2092.1	2109.82	2089.22	60178948.0
2012-08-27	2085.37	2055.71	2085.37	2055.38	60314833.0
2012-08-28	2054.97	2073.15	2083.96	2052.49	54422104.0
2012-08-29	2066.82	2053.24	2073.95	2051.77	52209808.0
2012-08-30	2044.03	2052.59	2060.19	2032.54	61963792.0
2012-08-31	2046.29	2047.52	2059.3	2044.65	46143904.0
2012-09-03	2044.83	2059.15	2066.78	2041.16	60635498.0
2012-09-04	2060.61	2043.65	2063.82	2039.27	57462184.0
2012-09-05	2038.87	2037.68	2048.32	2029.05	57649803.0
2012-09-06	2040.67	2051.92	2052.95	2036.37	56091817.0
2012-09-07	2062.99	2127.76	2145.0	2062.99	139932624.0
2012-09-10	2128.06	2134.89	2140.17	2120.49	103580026.0
2012-09-11	2127.52	2120.55	2127.52	2107.22	80426638.0
2012-09-12	2129.69	2126.55	2137.89	2109.14	84114742.0
2012-09-13	2123.84	2110.38	2130.08	2110.0	79044972.0
2012-09-14	2127.39	2123.85	2136.23	2111.12	91248271.0
2012-09-17	2120.62	2078.5	2121.58	2077.48	76392233.0
2012-09-18	2069.34	2059.54	2074.76	2053.66	53794850.0
2012-09-19	2061.06	2067.83	2069.95	2055.2	52243629.0
2012-09-20	2060.31	2024.84	2060.31	2023.09	67482659.0
2012-09-21	2020.55	2026.69	2041.95	2018.26	60289456.0
2012-09-24	2015.77	2033.19	2040.85	2005.26	57637779.0
2012-09-25	2028.63	2029.29	2039.1	2021.81	48219408.0
2012-09-26	2027.86	2004.17	2033.04	1999.48	50400828.0
2012-09-27	2003.1	2056.32	2068.07	2002.32	76691457.0
2012-09-28	2042.89	2086.17	2089.63	2040.35	79448952.0
2012-10-08	2084.85	2074.42	2096.26	2063.09	55131612.0
2012-10-09	2081.59	2115.23	2119.34	2081.59	84563788.0
2012-10-10	2111.59	2119.94	2121.99	2102.53	78912035.0
2012-10-11	2114.23	2102.87	2117.84	2101.14	74497029.0
2012-10-12	2109.07	2104.93	2127.31	2092.51	68262972.0
2012-10-15	2105.02	2098.7	2107.2	2085.12	53940751.0
2012-10-16	2097.05	2098.81	2111.78	2089.7	57818438.0
2012-10-17	2104.28	2105.62	2113.16	2088.04	59874065.0
2012-10-18	2108.5	2131.69	2137.69	2107.49	87191092.0
2012-10-19	2129.82	2128.3	2136.87	2125.74	67641279.0
2012-10-22	2118.52	2132.76	2138.03	2112.75	60117222.0
2012-10-23	2132.11	2114.45	2136.22	2111.92	72683806.0
2012-10-24	2106.83	2115.99	2124.0	2104.67	72886618.0
2012-10-25	2114.76	2101.58	2128.74	2100.61	85393109.0
2012-10-26	2100.1	2066.21	2102.16	2058.06	78606435.0
2012-10-29	2061.85	2058.94	2068.24	2053.09	53635009.0
2012-10-30	2059.2	2062.35	2075.91	2054.26	60569092.0
2012-10-31	2061.12	2068.88	2070.48	2053.58	59527234.0
2012-11-01	2070.02	2104.43	2109.5	2069.95	82886670.0
2012-11-02	2105.45	2117.05	2119.22	2096.53	76557220.0
2012-11-05	2113.33	2114.03	2123.33	2104.58	71538762.0
2012-11-06	2113.66	2106.0	2114.79	2078.47	71343850.0
2012-11-07	2102.42	2105.73	2112.63	2093.29	59380128.0
2012-11-08	2091.25	2071.51	2092.56	2070.65	66594561.0
2012-11-09	2066.5	2069.07	2077.23	2062.42	54223460.0
2012-11-12	2069.21	2079.27	2079.57	2061.84	56694855.0
2012-11-13	2078.13	2047.89	2078.13	2044.04	61087293.0
2012-11-14	2047.26	2055.42	2056.49	2040.17	48093000.0
2012-11-15	2045.46	2030.29	2053.56	2029.87	50556857.0
2012-11-16	2026.56	2014.73	2028.69	2001.72	49581680.0
2012-11-19	2013.25	2016.98	2018.38	1995.72	45327018.0
2012-11-20	2020.43	2008.92	2023.61	2004.17	42580635.0
2012-11-21	2008.21	2030.32	2031.15	1995.17	53282021.0
2012-11-22	2021.21	2015.61	2023.09	2009.72	45577847.0
2012-11-23	2020.02	2027.38	2034.88	2017.0	51551469.0
2012-11-26	2023.34	2017.46	2027.27	2014.03	44779551.0
2012-11-27	2012.08	1991.17	2014.21	1990.34	56627422.0
2012-11-28	1984.48	1973.52	1984.86	1968.21	50505587.0
2012-11-29	1972.93	1963.49	1980.56	1961.82	49540088.0
2012-11-30	1961.81	1980.12	1983.42	1959.33	56893416.0
2012-12-03	1977.25	1959.77	1988.19	1957.88	61653375.0
2012-12-04	1956.62	1975.14	1980.12	1949.46	62378123.0
2012-12-05	1973.11	2031.91	2040.6	1970.2	119973040.0
2012-12-06	2029.56	2029.24	2036.61	2018.38	81459219.0
2012-12-07	2028.77	2061.79	2065.75	2023.96	115157289.0
2012-12-10	2067.32	2083.77	2087.01	2064.62	115383226.0
2012-12-11	2077.56	2074.7	2088.64	2070.19	93370830.0
2012-12-12	2073.27	2082.73	2085.93	2066.39	78559142.0
2012-12-13	2077.42	2061.48	2081.36	2059.47	72272324.0
2012-12-14	2062.69	2150.63	2152.5	2062.54	160873812.0
2012-12-17	2152.1	2160.34	2169.57	2151.94	144242218.0
2012-12-18	2155.86	2162.46	2183.71	2144.73	126099467.0
2012-12-19	2158.67	2162.24	2175.4	2154.29	94391522.0
2012-12-20	2156.19	2168.35	2174.82	2142.95	99384183.0
2012-12-21	2169.57	2153.31	2190.4	2148.17	103372872.0
2012-12-24	2150.65	2159.05	2170.39	2149.83	78469664.0
2012-12-25	2154.32	2213.61	2220.26	2146.86	143327708.0
2012-12-26	2211.59	2219.13	2220.48	2206.79	121858630.0
2012-12-27	2223.66	2205.9	2234.72	2204.79	129023501.0
2012-12-28	2207.91	2233.25	2234.87	2204.0	115924934.0
2012-12-31	2236.46	2269.13	2269.51	2236.46	128031402.0
2013-01-04	2289.51	2276.99	2296.11	2256.56	139469931.0
2013-01-07	2271.66	2285.36	2293.32	2266.86	118162813.0
2013-01-08	2284.65	2276.07	2289.14	2262.98	122907877.0
2013-01-09	2271.3	2275.34	2283.9	2259.05	122014924.0
2013-01-10	2274.38	2283.66	2295.48	2268.65	120066676.0
2013-01-11	2285.19	2243.0	2290.21	2234.95	125068275.0
2013-01-14	2236.29	2311.74	2317.62	2235.11	144749889.0
2013-01-15	2312.47	2325.68	2332.78	2309.32	165645981.0
2013-01-16	2322.16	2309.5	2326.76	2279.51	153511167.0
2013-01-17	2305.14	2284.91	2305.6	2275.88	119101835.0
2013-01-18	2295.81	2317.07	2324.51	2285.97	125438026.0
2013-01-21	2321.49	2328.22	2329.58	2305.1	134680458.0
2013-01-22	2326.49	2315.14	2335.81	2301.3	149466584.0
2013-01-23	2308.52	2320.91	2325.12	2296.49	118179722.0
2013-01-24	2320.26	2302.6	2362.94	2287.3	161031674.0
2013-01-25	2300.0	2291.3	2308.38	2288.26	92605741.0
2013-01-28	2295.35	2346.5	2346.92	2295.35	128383760.0
2013-01-29	2347.22	2358.98	2363.8	2337.35	141853934.0
2013-01-30	2360.75	2382.48	2383.76	2347.89	149878907.0
2013-01-31	2383.43	2385.42	2391.82	2371.23	139707892.0
2013-02-01	2377.41	2419.02	2421.15	2369.57	140818172.0
2013-02-04	2425.92	2428.15	2440.38	2417.59	167551402.0
2013-02-05	2411.0	2433.13	2437.42	2403.3	150754505.0
2013-02-06	2432.68	2434.48	2441.73	2427.7	116579966.0
2013-02-07	2430.69	2418.53	2433.89	2394.22	120008634.0
2013-02-08	2416.62	2432.4	2443.03	2414.4	109070386.0
2013-02-18	2441.91	2421.56	2444.8	2415.43	116174994.0
2013-02-19	2420.26	2382.91	2427.08	2373.53	123473334.0
2013-02-20	2383.49	2397.18	2397.94	2370.61	110280577.0
2013-02-21	2378.82	2325.95	2378.82	2309.17	144059478.0
2013-02-22	2322.94	2314.16	2330.88	2308.76	96981828.0
2013-02-25	2320.62	2325.82	2338.78	2315.01	88367374.0
2013-02-26	2313.74	2293.34	2340.71	2289.89	117638667.0
2013-02-27	2297.77	2313.22	2324.63	2292.03	97824887.0
2013-02-28	2322.32	2365.59	2366.16	2308.92	126950494.0
2013-03-01	2364.54	2359.51	2369.65	2330.86	120312752.0
2013-03-04	2332.08	2273.4	2333.54	2259.25	161750025.0
2013-03-05	2274.81	2326.31	2328.14	2270.1	131136598.0
2013-03-06	2333.62	2347.18	2351.44	2321.6	141333692.0
2013-03-07	2340.44	2324.29	2352.02	2304.27	139756348.0
2013-03-08	2326.42	2318.61	2333.67	2314.59	98794148.0
2013-03-11	2314.68	2310.59	2320.96	2296.58	84111903.0
2013-03-12	2309.16	2286.61	2333.29	2264.83	117664456.0
2013-03-13	2282.17	2263.97	2286.33	2253.25	90972788.0
2013-03-14	2255.77	2270.28	2276.22	2253.31	80294086.0
2013-03-15	2269.31	2278.4	2312.08	2250.0	116477813.0
2013-03-18	2267.29	2240.02	2276.05	2239.21	93122772.0
2013-03-19	2244.26	2257.43	2261.31	2232.02	87582105.0
2013-03-20	2257.74	2317.37	2317.86	2257.42	131241284.0
2013-03-21	2318.21	2324.24	2330.81	2311.6	119200910.0
2013-03-22	2321.4	2328.28	2332.0	2314.97	101167299.0
2013-03-25	2334.74	2326.72	2344.89	2319.91	97031526.0
2013-03-26	2318.58	2297.67	2319.99	2281.12	104449015.0
2013-03-27	2299.38	2301.26	2323.48	2289.0	96331195.0
2013-03-28	2273.55	2236.3	2273.55	2232.91	127658698.0
2013-03-29	2238.49	2236.62	2246.87	2228.81	85565473.0
2013-04-01	2229.46	2234.4	2243.95	2227.31	77411774.0
2013-04-02	2234.9	2227.74	2253.42	2220.44	89714323.0
2013-04-03	2232.69	2225.29	2241.34	2217.25	81795267.0
2013-04-08	2196.24	2211.59	2212.59	2180.67	86257470.0
2013-04-09	2215.47	2225.77	2234.73	2215.47	82896544.0
2013-04-10	2224.93	2226.13	2233.04	2212.56	80619621.0
2013-04-11	2236.98	2219.55	2242.48	2217.26	73632704.0
2013-04-12	2218.1	2206.78	2226.26	2204.44	66846340.0
2013-04-15	2199.91	2181.94	2204.99	2177.39	71632323.0
2013-04-16	2169.63	2194.85	2196.43	2165.78	79992178.0
2013-04-17	2195.03	2193.8	2197.51	2178.47	68314181.0
2013-04-18	2181.82	2197.6	2206.03	2175.44	71616927.0
2013-04-19	2201.12	2244.64	2250.11	2200.58	109660556.0
2013-04-22	2236.4	2242.17	2245.12	2232.26	95233730.0
2013-04-23	2242.62	2184.54	2242.62	2182.81	96541315.0
2013-04-24	2187.35	2218.32	2226.12	2184.11	91600261.0
2013-04-25	2213.19	2199.31	2224.63	2191.85	96704188.0
2013-04-26	2203.89	2177.91	2210.58	2173.86	76673970.0
2013-05-02	2170.78	2174.12	2179.65	2161.14	68337936.0
2013-05-03	2179.05	2205.5	2222.81	2179.05	88583464.0
2013-05-06	2212.5	2231.17	2236.07	2212.5	92268146.0
2013-05-07	2227.86	2235.58	2240.26	2219.44	86452356.0
2013-05-08	2242.39	2246.3	2255.21	2235.42	90371933.0
2013-05-09	2246.96	2232.97	2247.86	2221.38	98531637.0
2013-05-10	2228.82	2246.83	2247.67	2225.81	90335476.0
2013-05-13	2247.68	2241.92	2250.85	2231.36	86211224.0
2013-05-14	2238.9	2217.01	2239.93	2205.87	83244975.0
2013-05-15	2217.09	2224.8	2225.19	2213.58	71722893.0
2013-05-16	2221.34	2251.81	2252.87	2210.77	110284376.0
2013-05-17	2249.81	2282.87	2288.09	2248.41	126126006.0
2013-05-20	2286.33	2299.99	2309.39	2281.9	139150514.0
2013-05-21	2297.11	2305.11	2305.3	2290.12	124173176.0
2013-05-22	2303.75	2302.4	2314.18	2292.43	128360026.0
2013-05-23	2293.81	2275.67	2304.95	2274.1	124019844.0
2013-05-24	2281.45	2288.53	2292.6	2270.25	101441213.0
2013-05-27	2286.66	2293.08	2301.7	2283.94	107325061.0
2013-05-28	2293.4	2321.32	2322.1	2281.47	132632995.0
2013-05-29	2323.54	2324.02	2334.34	2321.17	125250729.0
2013-05-30	2316.25	2317.75	2325.72	2310.49	111913032.0
2013-05-31	2320.74	2300.6	2325.53	2299.37	108162554.0
2013-06-03	2300.21	2299.25	2313.43	2294.11	96882814.0
2013-06-04	2297.1	2272.42	2297.1	2264.76	101895818.0
2013-06-05	2270.71	2270.93	2276.87	2260.87	76483303.0
2013-06-06	2264.43	2242.11	2266.69	2240.07	81538694.0
2013-06-07	2242.26	2210.9	2250.63	2205.07	89978077.0
2013-06-13	2190.1	2148.36	2190.1	2126.22	94371094.0
2013-06-14	2150.06	2162.04	2163.85	2142.78	77857472.0
2013-06-17	2165.99	2156.22	2169.36	2147.03	75757790.0
2013-06-18	2158.55	2159.29	2161.68	2138.35	69632271.0
2013-06-19	2150.82	2143.45	2150.82	2115.79	75425016.0
2013-06-20	2132.81	2084.02	2132.81	2082.83	77787930.0
2013-06-21	2058.98	2073.1	2085.86	2042.88	79673224.0
2013-06-24	2068.86	1963.24	2068.86	1958.4	109198215.0
2013-06-25	1948.31	1959.51	1963.57	1849.65	138158516.0
2013-06-26	1954.47	1951.5	1959.16	1922.82	101192527.0
2013-06-27	1955.13	1950.01	1980.54	1942.37	105813318.0
2013-06-28	1935.52	1979.21	1987.98	1925.65	100737968.0
2013-07-01	1965.99	1995.24	1995.92	1957.57	78051393.0
2013-07-02	1992.89	2006.56	2007.62	1978.43	86415418.0
2013-07-03	1996.51	1994.27	1996.54	1965.52	93466471.0
2013-07-04	1982.87	2006.1	2022.14	1974.1	100394183.0
2013-07-05	2006.19	2007.2	2021.54	2002.37	91345222.0
2013-07-08	1983.22	1958.27	1983.22	1953.12	84136491.0
2013-07-09	1953.6	1965.45	1969.15	1946.37	64538733.0
2013-07-10	1962.84	2008.13	2009.36	1960.28	89797981.0
2013-07-11	2011.02	2072.99	2092.87	2010.4	159970773.0
2013-07-12	2068.04	2039.49	2074.86	2036.05	121174175.0
2013-07-15	2046.12	2059.39	2076.67	2037.25	101470357.0
2013-07-16	2054.6	2065.72	2066.36	2038.54	96737399.0
2013-07-17	2061.19	2044.92	2075.81	2043.23	103251321.0
2013-07-18	2038.4	2023.4	2043.37	2016.9	92132049.0
2013-07-19	2025.32	1992.65	2035.22	1990.25	104577571.0
2013-07-22	1977.73	2004.76	2005.47	1970.64	82922190.0
2013-07-23	2008.96	2043.88	2051.53	2005.09	109517360.0
2013-07-24	2035.69	2033.33	2042.77	2010.42	106655779.0
2013-07-25	2037.34	2021.17	2045.37	2016.43	98545366.0
2013-07-26	2013.19	2010.85	2021.57	2000.8	73800429.0
2013-07-29	1997.84	1976.31	1997.84	1969.85	78683274.0
2013-07-30	1981.45	1990.06	2006.23	1965.36	77219784.0
2013-07-31	2000.79	1993.8	2015.47	1987.88	70160603.0
2013-08-01	2000.82	2029.07	2029.93	1997.06	91256686.0
2013-08-02	2039.51	2029.42	2047.08	2025.65	93592767.0
2013-08-05	2031.72	2050.48	2050.91	2025.23	85517968.0
2013-08-06	2043.65	2060.5	2066.74	2034.96	105580975.0
2013-08-07	2056.37	2046.78	2069.56	2043.75	107712594.0
2013-08-08	2044.44	2044.9	2058.56	2037.25	84133290.0
2013-08-09	2052.24	2052.24	2061.71	2030.13	95316423.0
2013-08-12	2058.42	2101.28	2102.35	2055.72	135128974.0
2013-08-13	2101.32	2106.16	2106.4	2093.8	117708875.0
2013-08-14	2109.23	2100.14	2122.97	2093.04	114437802.0
2013-08-15	2099.28	2081.88	2108.41	2079.97	99396656.0
2013-08-16	2075.98	2068.45	2198.85	2061.65	153063326.0
2013-08-19	2055.13	2085.6	2091.13	2052.7	97446783.0
2013-08-20	2081.97	2072.6	2098.98	2066.07	107381773.0
2013-08-21	2076.27	2072.96	2076.32	2056.91	87445991.0
